537296,763270
749885,977643
132056,943138
181759,284910
104534,123491
803188,306374
516502,69322
346407,279524
5271,977845
398131,348114
156151,75835
56055,12735
235967,560246
955461,811242
655730,295513
392287,969097
425495,129300
322847,122562
714691,405195
772115,69442
831484,1975
304330,354167
613594,570693
810663,332923
604485,222275
471441,73222
140904,564495
127460,723957
378805,22411
826017,871717
635330,87086
726030,658384
16279,609657
2743,922312
752199,386232
161943,781784
580857,465855
326832,343751
409566,133626
116867,331205
543772,44345
282206,475635
480789,868604
940825,312701
740465,502256
149847,584525
998182,429945
116060,575380
899274,197966
752601,459150
194112,727229
961374,357840
603159,783870
19312,306174
89995,398127
121072,804029
253326,651631
58800,140723
254464,615202
862968,253090
412966,124357
42643,257330
802951,345809
843319,189871
913142,107375
731322,110549
674259,867985
475661,68521
728716,195920
779632,488564
966417,882474
236458,224356
409969,216882
847244,960739
182847,865692
689528,952851
85684,26611
669039,181679
569130,618262
884573,347590
682280,274926
634938,696144
760609,418984
519588,922956
535273,425565
904051,799603
666591,36283
299177,597209
60958,557615
361073,761509
60970,773315
19388,49755
67110,917342
487179,676827
482794,369411
874913,193836
308967,656794
18479,679836
68210,234421
370574,21284
137193,329741
394795,608392
842084,838806
411663,715567
759474,367191
958498,172582
921987,943519
90561,424632
65652,790301
391174,40010
438167,194995
420639,533239
655459,315907
125696,543613
733891,232767
167631,862933
222584,31381
694900,22792
192235,189118
297791,948228
560133,15711
732169,408036
502958,409614
654419,498819
24826,228785
465842,898143
789337,958688
428,992410
728237,800392
621532,986309
98580,38660
561662,365394
254689,196765
260685,259508
524461,547302
811075,400837
289522,370617
160505,789458
5518,934544
121245,154691
990207,765114
990068,847340
305300,831254
543087,577467
445394,662509
574968,602081
762488,69103
966527,975572
301132,141361
647971,478598
852972,633020
192558,371867
350169,648058
315924,206781
203012,612767
749883,950008
185879,114831
995200,347775
916871,379691
872145,583580
923440,709375
364514,438368
948759,339374
875108,265955
304101,818535
124435,800918
90614,141637
775006,343872
528255,277447
649249,858438
978256,694974
442592,227197
201129,794078
918038,801773
79560,451913
847930,53935
727449,412427
902826,957903
130240,29257
486583,433696
969739,530141
41393,420726
877065,214518
535205,95896
521130,616682
78585,445533
787221,478599
128063,761907
259291,807745
46134,31772
525652,454220
181469,443695
573311,199546
938378,759695
783547,211554
769470,116917
568433,240622
820354,278643
470028,489019
823622,19534
847277,351792
487259,708102
878506,416409
21426,675308
405447,152784
757749,295510
338218,353750
665899,136856
653507,375313
819576,812854
640619,864853
248035,392018
484592,784094
158185,278843
913131,431444
780803,889312
906323,211026
984260,392492
537291,79861
999920,8913
252255,699334
810131,874539
441517,171749
130409,742072
839560,419011
721021,411363
145536,491942
849488,944820
918687,894608
119515,907873
404048,251441
186591,483673
87194,936408
996923,887606
514164,945478
716485,981990
750226,191398
239631,756828
586780,777854
24423,437943
700465,702283
987265,270782
724099,491972
258396,349714
497015,694909
517868,353268
908197,637127
225645,559619
992158,360157
766537,891480
77123,17271
429488,683854
419023,500926
653473,733966
312757,906783
450327,53914
219580,641772
521915,363835
408049,455131
531714,636425
587439,862443
325238,197940
368500,281133
45334,906751
103163,873197
669528,168255
321633,976077
296709,748502
172964,137417
801191,8259
150010,25564
523857,864813
632861,630158
470291,312416
134559,462275
22001,677396
724531,531385
419849,860752
411627,570966
878367,656606
394495,117403
109966,470426
237860,387485
73581,42002
458795,945948
307105,287159
5106,798669
683749,129125
409963,412932
199505,392015
510955,740947
110379,425376
969409,9353
103192,888544
746480,438127
294289,446131
123489,136584
778506,118766
829812,209784
320012,582841
841339,212778
158272,78949
336724,657591
579736,35318
379323,75803
281676,391578
77161,267000
658686,446876
540554,449181
306665,676698
988929,500227
527816,711575
537485,353789
649097,604878
138084,545318
351788,400033
48784,914753
686510,819194
355731,837311
980037,998555
28208,786219
887728,534912
54618,439855
527437,999013
378529,708112
569293,822156
182397,252442
385847,520332
769912,533755
994217,489277
956406,584267
282464,828633
945515,376554
140973,491324
528010,967641
854541,926676
304521,409242
208433,678546
450092,916191
693774,100934
813291,830520
300147,228301
383853,641976
65954,629962
134625,760161
280418,915152
637444,183130
57413,830083
440578,319236
148163,585069
8831,731421
715299,168764
679599,647274
195185,400236
372960,226949
614009,938657
517363,371679
990260,979118
610250,597977
524293,964190
408531,451054
46505,553093
686323,564007
140669,152642
321172,570642
668227,863075
242494,956285
826296,115586
140364,537209
53905,530032
611578,747828
377763,873087
748966,286162
766388,55013
553499,498937
692648,207856
154774,533885
70521,990805
570147,390471
711408,29448
933650,186678
935804,737242
906343,379591
771586,484881
982072,563365
351783,330292
429710,426022
374962,583110
803823,86914
638461,286824
849134,260463
6481,855278
28951,351882
978170,66699
996274,33347
998444,712010
667033,842144
344388,219301
426284,624452
512055,52679
33625,290891
61735,810108
930433,958237
83480,905910
462795,305437
258077,312283
78005,741214
909940,316013
406760,649350
927494,78551
495673,799330
563882,41443
519882,560736
251088,585888
719208,162713
493756,439315
594441,701208
674527,926313
286570,209977
406931,84503
578311,97863
865832,645038
683022,72937
416633,534838
794519,527441
445952,496433
970328,11083
692532,606234
431539,139412
247044,99140
236213,778921
98205,725999
238155,677517
39466,252734
608642,884215
101503,963115
778108,543216
436156,320937
30072,699626
959947,149919
89178,265556
711355,865383
941467,13701
822356,791256
349010,958621
486812,264365
612107,651758
672102,12515
188483,444802
141054,377894
686860,746509
282720,220075
935046,3830
57007,47960
383334,794611
23053,268364
863314,356158
273782,683594
565340,700859
530423,809580
713474,405376
708051,497425
172632,936939
977753,778743
727849,485648
617954,898207
305843,900389
718438,491473
26584,782467
154861,362850
905841,896912
106882,1951
330801,719630
154271,873806
892747,580028
623999,320773
255985,667778
420595,992120
282130,809890
951290,936114
234918,124975
629339,994528
951815,731894
670788,949784
119457,675854
855148,258385
190974,803164
17680,818408
433551,491526
899329,96712
127891,888421
152039,920183
654424,894730
290392,982240
746804,762526
561199,240234
878399,617447
233026,433186
896714,306821
681338,938296
423672,350444
460571,659548
856902,526559
640522,880964
344575,301007
24457,907414
233955,861241
947769,426484
799731,679269
999541,630786
876536,101844
385786,73179
771074,67774
387268,110115
223188,699307
289838,286869
935187,706156
840523,539328
83230,297320
325386,863460
75134,667152
219579,645782
623607,900036
541005,374458
111377,699163
865946,764900
762320,238904
751550,398090
776640,676912
417176,6966
260383,522990
369741,965085
638761,376504
667802,682035
920293,712407
58226,670061
579867,316636
66342,177536
214248,165769
297746,253131
783692,41548
871416,231264
591836,628143
60369,833484
429596,63747
876567,285335
772990,992023
63354,412189
803075,703681
492670,378769
129378,350608
842705,618394
963890,560174
110055,413062
217522,830162
124406,623480
310118,397077
837002,717529
605810,704325
180790,782338
321157,944752
694450,23799
752202,668475
458027,795204
132190,165154
826925,963618
642489,614458
454643,364923
537169,328628
738694,795885
820505,136818
930831,369848
468481,167168
217606,777726
891837,90355
709278,341203
368670,212050
922673,390988
208789,455900
964381,173096
548518,525847
531765,484430
566089,222395
609959,66613
955913,700627
189621,914124
244018,207385
223909,855656
703556,535367
875153,353104
9487,548153
381193,869514
761801,239975
329895,121465
709848,339134
861417,735433
588806,784894
788582,717248
797001,197065
988405,515559
422855,649115
96606,678187
909687,842983
694180,432906
315556,65736
262708,99727
697558,130432
755734,666647
273326,461924
453390,213400
689857,14964
908644,123729
343778,731984
561816,995617
869809,979958
152432,965047
633070,344184
691489,421455
781027,994466
405791,753410
615681,495018
844896,169588
656749,698673
236208,557774
70584,814101
17786,405836
166257,953605
855158,750831
308633,998325
482712,655983
417705,863887
639796,393746
110092,480261
623552,349526
36710,856488
413431,233580
883232,462677
281347,400185
667177,807072
328060,778007
275747,840636
28384,119819
916805,305274
421617,275680
583749,91671
744835,329163
197963,79393
486559,894490
751564,655910
575936,918124
778967,733655
736065,701262
616538,322645
432975,544198
844942,444721
124790,988576
632650,712374
302964,864086
703562,292153
603191,508259
704745,911651
281421,328612
162435,361923
456260,948763
62604,915324
490353,22659
438970,742803
702679,500392
831867,83467
644774,277518
207544,876548
627180,426317
377207,967385
119038,221971
675009,892865
411961,114743
112673,567965
836709,485620
833940,426085
988418,570556
966601,362246
732850,420908
425961,417126
307920,4561
312567,847349
600898,726634
884488,489499
153825,626897
857284,38136
309446,842649
618572,78133
947255,502692
902173,92517
491824,324956
685196,750669
28515,253878
607272,757634
380901,735143
270326,450557
353190,405249
877686,306779
629520,575590
621112,923928
370275,151655
659263,352634
414817,561697
266651,320745
864811,472626
948434,379009
300788,422368
363217,947661
833250,555757
348459,936522
178333,599877
47197,840456
47288,459674
62884,142038
652869,855186
242384,247381
922701,71826
819402,86080
413230,998224
741147,873404
284152,813368
770406,868725
438926,296253
26700,968921
480454,328977
413117,779434
838029,463831
678573,49089
317299,990107
984447,888699
24192,186805
719801,415864
848230,524911
635290,117185
789367,795420
47701,838239
148814,281527
573386,440641
418900,989608
395430,500837
859440,287619
380292,491930
393678,166620
466346,155700
996342,768628
251315,280890
95960,178927
221740,245119
703250,471968
823509,705812
727165,81837
527081,303447
135446,774992
75842,428437
40932,197820
505493,232397
599799,440991
112704,663572
31036,117053
944626,341764
632054,672403
253638,503246
593737,507771
910907,756008
987366,647368
465755,960734
258362,845612
540250,510548
986284,962466
393465,776534
403130,222495
927496,179021
716932,833772
466477,592926
816954,291326
907725,245848
731121,196923
443902,654750
216868,980216
82908,676830
933535,971962
992866,120526
950723,379029
92270,197997
707969,466716
710725,797962
578128,917262
325917,720400
209659,318642
329074,918930
853142,855026
959998,805733
491065,458989
279322,142991
427266,830308
496568,908305
501714,163645
158790,461989
811772,498041
670041,628170
655943,789411
745387,976045
499476,841951
445953,765898
787356,234361
630949,758568
617261,528970
800780,488887
311114,85421
104264,589838
846004,543350
965218,124803
767305,517761
840839,310762
209580,87729
26645,959202
862019,452248
237971,980045
219709,766324
70965,299762
705130,704641
316752,641776
386452,945610
585440,558276
300581,975546
321848,56553
596014,609435
230727,8327
899799,430581
990222,591678
207033,520772
204945,109098
114938,392759
617651,552769
665703,525569
125409,863525
450637,29503
48073,752080
869756,167716
224725,659351
116432,587752
764598,181351
544042,949719
167373,792871
335273,529059
804748,341595
330307,841028
822635,398137
271172,153952
83247,861389
171781,599048
748015,392637
745865,307184
804373,19091
237958,391257
296151,747301
216859,946517
97782,290221
481821,807951
338107,575145
178627,569999
964863,768693
944865,655713
630915,911509
796650,467973
722831,914343
941981,725661
909180,227826
328775,347390
456565,283155
541067,773700
495033,82473
968809,378045
416525,428932
143196,614403
171702,32411
418451,719784
789745,271003
214392,971195
235807,630728
16670,334595
755857,755629
323554,924939
473382,630213
423827,145625
740142,42695
119254,592219
273887,15180
228454,449157
198054,660012
605472,220980
154527,101629
514307,896297
887260,625166
586322,228904
535065,356735
899130,109983
317020,191213
824102,117048
76442,694636
789657,611383
244735,872691
982666,830654
647467,845072
45058,921123
518210,693093
4417,341934
539372,291901
30563,423736
131098,376105
163062,612190
282330,514208
849830,522843
556384,61256
60588,535167
703614,599604
357957,69806
247992,955847
932031,160541
15725,571924
964543,653131
248693,599861
784827,218165
25037,117257
824170,896934
101041,780207
424602,444801
792025,648601
911303,869489
579127,762911
6468,423005
230264,802623
403653,131787
410492,52837
542736,845790
58174,936877
180974,763361
232395,936443
247228,244086
113383,853238
749486,407879
147103,429954
747373,406491
382348,916079
140381,433696
198860,728475
296088,799404
487648,599665
857105,170688
399245,570980
256944,233447
741979,343426
465551,87763
405549,937066
537156,561976
198321,426127
853585,290146
629629,885531
4243,709725
735591,424906
7107,860643
847378,344692
200236,422126
667035,867570
429523,865994
882892,13868
443496,217066
958170,830103
62817,168959
756318,695557
712922,546812
189790,226703
463809,659048
369057,931386
841510,751821
106287,799710
117203,163083
188322,537609
358310,642736
41688,146960
749942,899037
334204,39972
956651,807300
300882,325174
801861,56490
654795,358418
316745,209930
170770,619104
22595,729296
425749,49525
290566,360394
226365,748137
778132,579276
958818,692829
486188,373861
386385,586114
590237,23351
265643,231690
597442,892060
553926,326758
681747,606904
509774,63033
257519,743072
706169,630344
809324,813281
947404,831615
202662,154085
461757,71248
212095,639374
814825,924415
852060,52841
662802,399776
205632,713337
572063,976162
642157,517971
351997,922242
569583,868454
831450,471098
365065,437940
837290,646674
303505,688262
12734,535235
942130,703502
582541,987361
912099,50243
589700,739742
373282,162695
540995,764213
239100,968856
692646,658145
394784,959873
513722,782084
72964,513560
277293,175252
260848,79344
194515,602612
568376,132217
850362,827767
927388,911974
539737,523638
511566,394796
299166,781121
407106,765646
521051,44242
767138,952007
880352,933465
453054,11269
597574,925985
944518,64966
101956,562027
890306,166223
711779,459061
248178,646393
37796,547513
129022,98009
740294,702292
816434,414228
276092,577233
409449,827059
786427,619041
709949,391408
20264,117246
339716,802152
429838,552877
624913,586605
291197,527848
229543,267859
159395,893161
712300,648102
8235,694191
821538,761396
543860,134578
750131,970503
359306,577238
61739,240581
340819,423194
21492,801962
248434,654347
88037,603073
384203,260907
767091,163536
214464,462617
635556,784752
924669,976099
988059,308276
9237,670192
914266,652595
530025,171064
318921,267962
663916,394798
635984,464248
484039,353509
530026,14316
975297,822490
84912,650588
82392,257327
782525,17587
953726,14902
894624,174350
168305,219544
574390,488900
293147,745413
725232,352969
139775,224553
941451,364292
469934,717558
384190,918928
744716,980234
799992,99943
325330,705884
659324,101979
6559,969184
621650,618184
536258,230658
102563,275254
180445,48683
889608,301063
146182,511037
64768,597234
296452,2929
327432,31380
586646,313696
357215,269998
537433,512593
721624,951810
800984,950329
797335,985800
206456,307410
279298,419294
751207,507792
971698,621488
846694,22579
806899,865372
524342,807503
715872,288548
919943,333814
237244,403476
996066,566482
495986,685898
96274,671603
499824,680427
325818,262668
605835,388661
490561,541736
80790,843833
761123,892294
962271,749486
102877,659131
603507,183886
398444,749286
803162,214004
611712,7894
636175,441133
146542,402221
932599,771385
877260,857144
216490,347423
319560,845116
501588,180229
590035,971241
40147,222589
753654,374106
257011,824575
984933,787215
971510,586689
459717,288223
339750,995992
859423,644034
150036,730613
128837,114531
995885,255562
436117,960248
538259,706700
385,618376
240691,508434
126278,654680
794154,93454
159085,359515
337766,363031
11343,391084
748043,935084
592571,525597
797370,889760
790967,35481
557806,712564
821138,422947
245472,153927
942721,836839
974038,453063
306198,594424
569887,949317
336179,69896
215232,106655
791222,580278
781555,326316
363402,97672
169660,885173
356610,268734
687279,968547
918754,127042
357747,470951
560476,377718
532507,278180
223063,419340
253103,201150
71488,45690
557200,311061
935503,490259
989645,254640
538926,814657
351565,748856
717205,59136
581827,322877
846033,286722
860870,881700
941355,489523
854525,59592
701229,191812
785529,906821
962580,146583
487033,379808
784125,361866
504443,277720
181466,751285
514006,812807
6372,123526
578158,192732
655187,147601
535208,181625
392302,878172
533853,946313
460648,635486
175954,117181
57634,288374
709532,635289
850252,69701
64592,918317
310728,44170
81438,551858
351892,206517
947331,529108
147092,724341
880773,222509
292628,643220
261637,675804
779362,7940
924745,321990
800753,649406
654194,684293
95051,718824
359223,647012
222392,384680
107914,352185
411800,62970
842940,54215
476044,880926
798690,18112
991413,818799
127819,137250
53246,933609
99468,526183
398613,107602
326756,848250
805414,644224
862519,351975
361130,634870
560906,8319
906033,355586
797719,680734
328713,637602
749275,579100
526648,237853
76813,911782
765680,583968
616369,605109
692292,420533
887845,160979
989190,772329
815762,893599
220150,468331
199061,98785
522539,451196
354833,634229
503250,536226
786899,335576
228996,803681
128840,920455
807649,157261
352271,974589
938674,628437
307000,146649
953084,818872
530234,424821
341749,768645
380578,580021
934002,326166
665148,901230
497829,100712
51833,794192
732626,803264
370524,208809
225426,931584
37247,830654
430817,944587
63338,961637
508533,284918
253683,569569
974131,975470
219192,787418
183892,221755
719482,790736
127759,590999
652223,634540
641692,242027
140984,81553
147520,151558
784239,426853
278102,910858
327782,491479
742682,178934
421112,773565
848272,600759
633048,303589
838164,594039
199633,865797
693063,981995
80910,435066
999118,156200
475110,925612
63751,131802
157185,537729
488432,675813
556856,612000
333457,144381
398103,157488
588036,602388
202486,157958
521342,651518
638587,208605
792773,352189
423010,826063
804509,903523
659280,738504
418489,832870
720534,935899
528637,284045
450392,680969
600867,704168
808391,926089
94908,918311
779741,89576
814157,948420
770488,307332
518149,819639
209999,306322
999650,185127
172821,520950
618507,744007
696282,390616
867222,104949
546702,140785
463773,390430
951476,508510
169243,267428
222010,430701
813397,311111
398758,1026
905413,652871
352882,94141
149783,836258
877336,829567
315863,137233
132777,770082
838977,875159
88944,384561
792238,224507
392244,750263
718295,147512
233633,725746
982290,108832
493178,299346
143853,954319
944051,486602
990060,32727
915221,42605
702888,76516
954592,508747
599445,476976
592185,936357
632238,655448
138825,850293
222560,984578
917841,567630
631194,846682
98027,526950
837050,932695
275518,726327
661383,760306
996673,212846
249130,928629
663351,489002
537955,572133
429789,294547
449047,828349
695976,642159
868706,448464
225309,275515
802356,323348
625943,577440
348997,756221
72718,279005
244451,127404
518251,804979
58968,790432
248166,520322
524550,377107
427043,15169
230156,685485
419139,133271
141519,834795
347003,731431
854424,29727
315397,681710
764220,407408
381696,37925
203381,724427
187186,701265
611802,764605
844615,306609
112474,97974
346004,804312
528913,595050
74929,584866
306256,387361
698628,659845
73203,790964
282271,140664
80884,501971
144692,981653
732991,335078
397279,681162
446998,363345
138429,811352
312101,573593
379075,308294
552115,538453
606515,555220
116120,970519
862854,838961
477046,250257
630734,960906
4788,866548
377515,357486
985710,676228
494012,299029
365269,636161
350902,203264
619102,755316
321041,338140
356855,884002
156412,762405
692590,52405
350230,550941
104582,856597
826206,164
174024,661444
798282,922105
24667,475088
987371,894617
147620,298305
905694,61553
883692,972654
541567,552650
332592,984294
483682,24041
717297,897004
492609,609535
542711,408993
837335,690121
548684,770532
913634,16480
23167,991893
489991,912890
728322,573085
365993,333918
18211,622784
179759,756789
164592,443568
162837,530932
69994,394480
497185,955822
35318,22679
360360,611672
739175,849428
979399,663700
338094,659702
185626,997020
208272,128920
481462,182137
768168,925513
791457,829423
441870,380884
105722,321451
746169,757345
894271,846264
502461,467095
511405,298992
29711,989110
278652,901915
586542,307808
358371,726417
702118,476057
864694,181567
20945,955192
271247,801665
448470,336352
557863,539334
954550,331720
653639,790822
762874,882682
853675,322035
437761,750817
32346,414449
158023,712552
614748,420843
14280,228958
767252,374199
686397,415762
77084,953419
333322,488316
670655,787332
12839,758665
254348,594923
408779,551113
157948,620897
884625,804973
953161,673938
538174,949149
470213,105811
137938,733341
205704,777537
861315,460120
317786,730319
151553,334797
775615,549243
993064,333527
965520,700469
303059,966995
472783,884134
525732,715338
883251,145894
216706,799127
397926,902004
412166,504183
487272,481431
641784,813833
750869,380401
264803,224573
817347,676482
924527,906567
587171,262346
334538,601738
679507,70281
214524,794075
141325,605146
315584,316096
895467,341676
891718,514803
509453,310083
770762,31924
276406,501674
361726,958937
428709,541876
233903,230971
31861,175971
388541,257008
604249,703225
700730,138849
359938,16343
720100,565647
908842,637162
900203,700729
899866,572207
710204,209076
596404,120821
371290,240300
978651,978680
666592,65014
84964,676050
560010,360816
729070,706469
366704,448864
290137,14917
330055,109173
10758,566578
460483,693962
692282,767037
37977,494153
986870,901802
44057,106783
936967,958033
745252,564153
517974,934768
811514,893666
541674,943837
600515,249061
582469,901472
462414,899685
967817,269834
712692,960652
681920,275055
455498,472008
660930,233926
260978,864898
444076,512680
384207,554988
932929,448029
494675,288721
686354,679605
170006,351248
449972,384082
102032,480209
818446,84790
41159,737116
434971,353282
149474,242418
306543,419942
301377,960895
477755,338816
303548,944325
534886,43542
991541,557987
112606,834026
524659,861434
613065,877855
63837,691847
290285,720045
488506,515257
486301,626889
565147,49651
231232,396564
328214,644229
955706,666658
956192,6165
242174,196320
634718,28517
487589,306101
498309,450659
846855,869470
933930,606597
634710,588955
519802,470653
280583,971070
323002,105132
604134,789623
604901,157017
88461,297944
828663,496313
638148,545595
745748,881933
300606,539681
207449,792579
838934,189667
445961,607373
429043,900520
222260,159010
288091,119728
393625,55624
129739,223633
110750,43042
761000,342654
383322,533852
304185,326267
574388,638566
198834,34674
28245,312057
287658,950456
593702,17622
408255,469424
604677,687166
388513,313673
919725,407735
608276,638823
862025,560515
350701,936533
382605,571427
801095,1593
163509,948919
969378,945878
319280,212018
342670,837832
563961,973221
714827,231697
255770,615934
159310,309304
664245,389753
215745,835313
611181,534592
20796,170876
1638,149603
491580,549182
740053,310714
162518,465479
251840,379507
407487,525231
748246,851315
751217,143838
755868,143897
443345,644082
492951,930314
600510,452032
534339,129197
779006,306490
36819,263312
256182,107101
328318,995559
784193,541996
922218,973061
511091,721321
138672,482338
100724,741417
737075,144184
256935,210215
639228,409223
204541,323378
646391,989471
975016,974560
238678,179032
627712,902895
429646,680875
171702,929105
614226,130755
564562,722766
142236,280118
596604,889301
517208,168696
976760,320382
812401,453443
572203,398633
372297,316144
520142,604702
551691,643194
768246,667667
991237,821056
72538,952612
933126,667165
343055,343105
454664,587647
763894,692564
418950,568348
63131,433615
506805,784782
77326,49387
742338,685872
929772,89861
98955,77583
181059,651629
171423,407264
878932,797501
419234,402592
899221,311249
580278,158148
462166,891419
932924,833496
725216,618457
494358,95725
905348,935724
798156,130553
487276,920573
723820,966461
985186,190774
236139,164323
197310,389256
288016,496596
84101,88919
323037,285164
453016,411243
588986,268513
985389,697837
87263,301698
927716,41736
639116,441897
926128,290192
924543,138529
779109,570680
690264,309039
511817,900564
320100,595817
751651,14348
823648,968250
783462,862971
58115,359529
521371,582581
518217,721772
718373,939463
286038,108888
364658,391745
841914,584826
655854,714
48020,660952
811431,552555
556496,173568
470403,600811
686981,194120
792700,535415
923453,502367
127623,981327
196621,524584
438361,529595
341048,489638
246559,665621
874636,476381
783691,26877
212326,623357
810138,112190
540641,291355
466404,684743
728243,792648
974079,854934
506743,722157
619640,575293
71883,313890
550434,885880
195553,48579
500831,487614
175483,677873
945003,358688
204029,419214
224372,177344
715210,337296
978310,598167
961596,44081
902873,280714
932463,929605
447322,852514
496808,898897
529465,109947
119088,588751
724458,202232
320389,145033
154457,372452
868219,562922
426749,249250
811834,10118
21632,715439
556243,660987
532526,598544
767589,193385
786437,301229
631734,677893
813560,153098
304783,555282
211179,163521
736587,174047
299027,406998
639191,973721
307284,918953
918281,98537
127250,297484
204028,606675
295564,272523
973558,595558
371628,665359
710208,346160
287359,965128
726241,225492
446180,918086
672662,851131
131453,523204
689990,685603
312786,592139
115179,482708
58941,404728
165085,480904
663945,219668
309789,407109
110169,199837
484277,177689
820523,230548
912308,190921
25011,578441
732781,103630
841232,86612
852131,819421
235344,869672
655249,649855
552299,566262
132016,931305
506024,465685
358100,854981
67833,402002
32398,477145
47372,185289
512900,842784
426770,699502
852082,672102
89064,258436
63467,499064
240235,338071
584752,977978
